Economy_Label,CargoType_Label,Year,Metric_tons_in_millions_Value,Metric_tons_Footnote,Metric_tons_MissingValue
"Developed economies","Other tanker trade loaded",2012,550,,
"Developed economies","Other tanker trade loaded",2013,557,,
"Developed economies","Other tanker trade loaded",2014,549,,
"Developed economies","Other tanker trade loaded",2015,565,,
"Developed economies","Other tanker trade loaded",2016,550,,
"Developed economies","Other tanker trade loaded",2017,608,,
"Developed economies","Other tanker trade loaded",2018,611,,
"Developed economies","Other tanker trade loaded",2019,541,,
"Developed economies","Other tanker trade loaded",2020,489,,
"Developed economies","Other tanker trade loaded",2021,503,,
"Developed economies","Dry cargo loaded",2006,2451,,
"Developed economies","Dry cargo loaded",2007,2588,,
"Developed economies","Dry cargo loaded",2008,2689,,
"Developed economies","Dry cargo loaded",2009,2570,,
"Developed economies","Dry cargo loaded",2010,2844,,
"Developed economies","Dry cargo loaded",2011,2931,,
"Developed economies","Dry cargo loaded",2012,3141,,
"Developed economies","Dry cargo loaded",2013,3285,,
"Developed economies","Dry cargo loaded",2014,3483,,
"Developed economies","Dry cargo loaded",2015,3578,,
"Developed economies","Dry cargo loaded",2016,3610,,
"Developed economies","Dry cargo loaded",2017,3857,,
"Developed economies","Dry cargo loaded",2018,4007,,
"Developed economies","Dry cargo loaded",2019,4000,,
"Developed economies","Dry cargo loaded",2020,3893,,
"Developed economies","Dry cargo loaded",2021,4005,,
"Developed economies","Total goods loaded",2006,3113,,
"Developed economies","Total goods loaded",2007,3279,,
"Developed economies","Total goods loaded",2008,3419,,
"Developed economies","Total goods loaded",2009,3278,,
"Developed economies","Total goods loaded",2010,3608,,
"Developed economies","Total goods loaded",2011,3701,,
"Developed economies","Total goods loaded",2012,3957,,
"Developed economies","Total goods loaded",2013,4104,,
"Developed economies","Total goods loaded",2014,4312,,
"Developed economies","Total goods loaded",2015,4443,,
"Developed economies","Total goods loaded",2016,4500,,
"Developed economies","Total goods loaded",2017,4840,,
"Developed economies","Total goods loaded",2018,5041,,
"Developed economies","Total goods loaded",2019,5008,,
"Developed economies","Total goods loaded",2020,4821,,
"Developed economies","Total goods loaded",2021,4936,,
"Developed economies","Crude oil discharged",2006,1390,,
"Developed economies","Crude oil discharged",2007,1383,,
"Developed economies","Crude oil discharged",2008,1362,,
"Developed economies","Crude oil discharged",2009,1242,,
"Developed economies","Crude oil discharged",2010,1262,,
"Developed economies","Crude oil discharged",2011,1204,,
"Developed economies","Crude oil discharged",2012,1225,,
"Developed economies","Crude oil discharged",2013,1133,,
"Developed economies","Crude oil discharged",2014,1083,,
"Developed economies","Crude oil discharged",2015,1107,,
"Developed economies","Crude oil discharged",2016,1104,,
"Developed economies","Crude oil discharged",2017,1128,,
"Developed economies","Crude oil discharged",2018,1087,,
"Developed economies","Crude oil discharged",2019,1050,,
"Developed economies","Crude oil discharged",2020,878,,
"Developed economies","Crude oil discharged",2021,879,,
"Developed economies","Other tanker trade discharged",2006,560,,
"Developed economies","Other tanker trade discharged",2007,547,,
"Developed economies","Other tanker trade discharged",2008,552,,
"Developed economies","Other tanker trade discharged",2009,563,,
"Developed economies","Other tanker trade discharged",2010,579,,
"Developed economies","Other tanker trade discharged",2011,625,,
"Developed economies","Other tanker trade discharged",2012,625,,
"Developed economies","Other tanker trade discharged",2013,629,,
"Developed economies","Other tanker trade discharged",2014,580,,
"Developed economies","Other tanker trade discharged",2015,592,,
"Developed economies","Other tanker trade discharged",2016,517,,
"Developed economies","Other tanker trade discharged",2017,519,,
"Developed economies","Other tanker trade discharged",2018,524,,
"Developed economies","Other tanker trade discharged",2019,483,,
"Developed economies","Other tanker trade discharged",2020,396,,
"Developed economies","Other tanker trade discharged",2021,430,,
"Developed economies","Dry cargo discharged",2006,2852,,
"Developed economies","Dry cargo discharged",2007,2719,,
"Developed economies","Dry cargo discharged",2008,2796,,
"Developed economies","Dry cargo discharged",2009,2229,,
"Developed economies","Dry cargo discharged",2010,2436,,
"Developed economies","Dry cargo discharged",2011,2495,,
"Developed economies","Dry cargo discharged",2012,2625,,
"Developed economies","Dry cargo discharged",2013,2709,,
"Developed economies","Dry cargo discharged",2014,2821,,
"Developed economies","Dry cargo discharged",2015,2832,,
"Developed economies","Dry cargo discharged",2016,2932,,
"Developed economies","Dry cargo discharged",2017,3002,,
"Developed economies","Dry cargo discharged",2018,3128,,
"Developed economies","Dry cargo discharged",2019,3093,,
"Developed economies","Dry cargo discharged",2020,2836,,
"Developed economies","Dry cargo discharged",2021,2969,,
"Developed economies","Total goods discharged",2006,4802,,
"Developed economies","Total goods discharged",2007,4649,,
"Developed economies","Total goods discharged",2008,4711,,
"Developed economies","Total goods discharged",2009,4033,,
"Developed economies","Total goods discharged",2010,4276,,
"Developed economies","Total goods discharged",2011,4324,,
"Developed economies","Total goods discharged",2012,4475,,
"Developed economies","Total goods discharged",2013,4471,,
"Developed economies","Total goods discharged",2014,4483,,
"Developed economies","Total goods discharged",2015,4530,,
"Developed economies","Total goods discharged",2016,4553,,
"Developed economies","Total goods discharged",2017,4650,,
"Developed economies","Total goods discharged",2018,4740,,
"Developed economies","Total goods discharged",2019,4627,,
"Developed economies","Total goods discharged",2020,4110,,
"Developed economies","Total goods discharged",2021,4278,,
"Developed economies: Americas","Crude oil loaded",2006,22,,
"Developed economies: Americas","Crude oil loaded",2007,25,,
"Developed economies: Americas","Crude oil loaded",2008,24,,
"Developed economies: Americas","Crude oil loaded",2009,24,,
"Developed economies: Americas","Crude oil loaded",2010,25,,
"Developed economies: Americas","Crude oil loaded",2011,24,,
"Developed economies: Americas","Crude oil loaded",2012,31,,
"Developed economies: Americas","Crude oil loaded",2013,34,,
"Developed economies: Americas","Crude oil loaded",2014,43,,
"Developed economies: Americas","Crude oil loaded",2015,51,,
"Developed economies: Americas","Crude oil loaded",2016,61,,
"Developed economies: Americas","Crude oil loaded",2017,73,,
"Developed economies: Americas","Crude oil loaded",2018,123,,
"Developed economies: Americas","Crude oil loaded",2019,196,,
"Developed economies: Americas","Crude oil loaded",2020,190,,
"Developed economies: Americas","Crude oil loaded",2021,179,,
"Developed economies: Americas","Other tanker trade loaded",2006,86,,
"Developed economies: Americas","Other tanker trade loaded",2007,91,,
"Developed economies: Americas","Other tanker trade loaded",2008,119,,
"Developed economies: Americas","Other tanker trade loaded",2009,124,,
"Developed economies: Americas","Other tanker trade loaded",2010,127,,
"Developed economies: Americas","Other tanker trade loaded",2011,154,,
"Developed economies: Americas","Other tanker trade loaded",2012,137,,
"Developed economies: Americas","Other tanker trade loaded",2013,136,,
"Developed economies: Americas","Other tanker trade loaded",2014,140,,
"Developed economies: Americas","Other tanker trade loaded",2015,147,,
"Developed economies: Americas","Other tanker trade loaded",2016,142,,
"Developed economies: Americas","Other tanker trade loaded",2017,157,,
"Developed economies: Americas","Other tanker trade loaded",2018,174,,
"Developed economies: Americas","Other tanker trade loaded",2019,131,,
"Developed economies: Americas","Other tanker trade loaded",2020,111,,
"Developed economies: Americas","Other tanker trade loaded",2021,122,,
"Developed economies: Americas","Dry cargo loaded",2006,437,,
"Developed economies: Americas","Dry cargo loaded",2007,517,,
"Developed economies: Americas","Dry cargo loaded",2008,549,,
"Developed economies: Americas","Dry cargo loaded",2009,498,,
"Developed economies: Americas","Dry cargo loaded",2010,523,,
"Developed economies: Americas","Dry cargo loaded",2011,564,,
"Developed economies: Americas","Dry cargo loaded",2012,627,,
"Developed economies: Americas","Dry cargo loaded",2013,650,,
"Developed economies: Americas","Dry cargo loaded",2014,640,,
"Developed economies: Americas","Dry cargo loaded",2015,680,,
"Developed economies: Americas","Dry cargo loaded",2016,683,,
"Developed economies: Americas","Dry cargo loaded",2017,706,,
"Developed economies: Americas","Dry cargo loaded",2018,739,,
"Developed economies: Americas","Dry cargo loaded",2019,834,,
"Developed economies: Americas","Dry cargo loaded",2020,816,,
"Developed economies: Americas","Dry cargo loaded",2021,879,,
"Developed economies: Americas","Total goods loaded",2006,545,,
"Developed economies: Americas","Total goods loaded",2007,633,,
"Developed economies: Americas","Total goods loaded",2008,693,,
"Developed economies: Americas","Total goods loaded",2009,646,,
"Developed economies: Americas","Total goods loaded",2010,676,,
"Developed economies: Americas","Total goods loaded",2011,743,,
"Developed economies: Americas","Total goods loaded",2012,795,,
"Developed economies: Americas","Total goods loaded",2013,820,,
"Developed economies: Americas","Total goods loaded",2014,823,,
"Developed economies: Americas","Total goods loaded",2015,878,,
"Developed economies: Americas","Total goods loaded",2016,887,,
"Developed economies: Americas","Total goods loaded",2017,936,,
"Developed economies: Americas","Total goods loaded",2018,1036,,
"Developed economies: Americas","Total goods loaded",2019,1160,,
"Developed economies: Americas","Total goods loaded",2020,1116,,
"Developed economies: Americas","Total goods loaded",2021,1180,,
"Developed economies: Americas","Crude oil discharged",2006,501,,
"Developed economies: Americas","Crude oil discharged",2007,514,,
"Developed economies: Americas","Crude oil discharged",2008,481,,
"Developed economies: Americas","Crude oil discharged",2009,445,,
"Developed economies: Americas","Crude oil discharged",2010,463,,
"Developed economies: Americas","Crude oil discharged",2011,413,,
"Developed economies: Americas","Crude oil discharged",2012,402,,
"Developed economies: Americas","Crude oil discharged",2013,356,,
"Developed economies: Americas","Crude oil discharged",2014,313,,
"Developed economies: Americas","Crude oil discharged",2015,289,,
"Developed economies: Americas","Crude oil discharged",2016,297,,
"Developed economies: Americas","Crude oil discharged",2017,266,,
"Developed economies: Americas","Crude oil discharged",2018,256,,
"Developed economies: Americas","Crude oil discharged",2019,249,,
"Developed economies: Americas","Crude oil discharged",2020,198,,
"Developed economies: Americas","Crude oil discharged",2021,192,,
"Developed economies: Americas","Other tanker trade discharged",2006,156,,
"Developed economies: Americas","Other tanker trade discharged",2007,156,,
"Developed economies: Americas","Other tanker trade discharged",2008,139,,
"Developed economies: Americas","Other tanker trade discharged",2009,132,,
"Developed economies: Americas","Other tanker trade discharged",2010,135,,
"Developed economies: Americas","Other tanker trade discharged",2011,114,,
"Developed economies: Americas","Other tanker trade discharged",2012,112,,
"Developed economies: Americas","Other tanker trade discharged",2013,102,,
"Developed economies: Americas","Other tanker trade discharged",2014,103,,
"Developed economies: Americas","Other tanker trade discharged",2015,101,,
"Developed economies: Americas","Other tanker trade discharged",2016,95,,
"Developed economies: Americas","Other tanker trade discharged",2017,74,,
"Developed economies: Americas","Other tanker trade discharged",2018,91,,
"Developed economies: Americas","Other tanker trade discharged",2019,108,,
"Developed economies: Americas","Other tanker trade discharged",2020,93,,
"Developed economies: Americas","Other tanker trade discharged",2021,110,,
"Developed economies: Americas","Dry cargo discharged",2006,492,,
"Developed economies: Americas","Dry cargo discharged",2007,453,,
"Developed economies: Americas","Dry cargo discharged",2008,414,,
"Developed economies: Americas","Dry cargo discharged",2009,306,,
"Developed economies: Americas","Dry cargo discharged",2010,335,,
"Developed economies: Americas","Dry cargo discharged",2011,369,,
"Developed economies: Americas","Dry cargo discharged",2012,378,,
"Developed economies: Americas","Dry cargo discharged",2013,431,,
"Developed economies: Americas","Dry cargo discharged",2014,420,,
"Developed economies: Americas","Dry cargo discharged",2015,429,,
"Developed economies: Americas","Dry cargo discharged",2016,448,,
"Developed economies: Americas","Dry cargo discharged",2017,478,,
"Developed economies: Americas","Dry cargo discharged",2018,529,,
"Developed economies: Americas","Dry cargo discharged",2019,528,,
"Developed economies: Americas","Dry cargo discharged",2020,519,,
"Developed economies: Americas","Dry cargo discharged",2021,562,,
"Developed economies: Americas","Total goods discharged",2006,1149,,
"Developed economies: Americas","Total goods discharged",2007,1123,,
"Developed economies: Americas","Total goods discharged",2008,1034,,
"Developed economies: Americas","Total goods discharged",2009,884,,
"Developed economies: Americas","Total goods discharged",2010,934,,
"Developed economies: Americas","Total goods discharged",2011,895,,
"Developed economies: Americas","Total goods discharged",2012,892,,
"Developed economies: Americas","Total goods discharged",2013,890,,
"Developed economies: Americas","Total goods discharged",2014,836,,
"Developed economies: Americas","Total goods discharged",2015,819,,
"Developed economies: Americas","Total goods discharged",2016,840,,
"Developed economies: Americas","Total goods discharged",2017,818,,
"Developed economies: Americas","Total goods discharged",2018,876,,
"Developed economies: Americas","Total goods discharged",2019,885,,
"Developed economies: Americas","Total goods discharged",2020,811,,
"Developed economies: Americas","Total goods discharged",2021,864,,
"Developed economies: Asia and Oceania","Crude oil loaded",2006,10,,
"Developed economies: Asia and Oceania","Crude oil loaded",2007,13,,
"Developed economies: Asia and Oceania","Crude oil loaded",2008,17,,
"Developed economies: Asia and Oceania","Crude oil loaded",2009,13,,
"Developed economies: Asia and Oceania","Crude oil loaded",2010,17,,
"Developed economies: Asia and Oceania","Crude oil loaded",2011,15,,
"Developed economies: Asia and Oceania","Crude oil loaded",2012,21,,
"Developed economies: Asia and Oceania","Crude oil loaded",2013,17,,
"Developed economies: Asia and Oceania","Crude oil loaded",2014,18,,
"Developed economies: Asia and Oceania","Crude oil loaded",2015,20,,
"Developed economies: Asia and Oceania","Crude oil loaded",2016,25,,
"Developed economies: Asia and Oceania","Crude oil loaded",2017,26,,
"Developed economies: Asia and Oceania","Crude oil loaded",2018,26,,
"Developed economies: Asia and Oceania","Crude oil loaded",2019,25,,
"Developed economies: Asia and Oceania","Crude oil loaded",2020,27,,
"Developed economies: Asia and Oceania","Crude oil loaded",2021,28,,
"Developed economies: Asia and Oceania","Other tanker trade loaded",2006,49,,
"Developed economies: Asia and Oceania","Other tanker trade loaded",2007,53,,
"Developed economies: Asia and Oceania","Other tanker trade loaded",2008,51,,
"Developed economies: Asia and Oceania","Other tanker trade loaded",2009,52,,
"Developed economies: Asia and Oceania","Other tanker trade loaded",2010,57,,
"Developed economies: Asia and Oceania","Other tanker trade loaded",2011,54,,
"Developed economies: Asia and Oceania","Other tanker trade loaded",2012,85,,
"Developed economies: Asia and Oceania","Other tanker trade loaded",2013,103,,
"Developed economies: Asia and Oceania","Other tanker trade loaded",2014,101,,
"Developed economies: Asia and Oceania","Other tanker trade loaded",2015,107,,
"Developed economies: Asia and Oceania","Other tanker trade loaded",2016,108,,
"Developed economies: Asia and Oceania","Other tanker trade loaded",2017,137,,
"Developed economies: Asia and Oceania","Other tanker trade loaded",2018,134,,
"Developed economies: Asia and Oceania","Other tanker trade loaded",2019,136,,
"Developed economies: Asia and Oceania","Other tanker trade loaded",2020,127,,
"Developed economies: Asia and Oceania","Other tanker trade loaded",2021,129,,
"Developed economies: Asia and Oceania","Dry cargo loaded",2006,1012,,
"Developed economies: Asia and Oceania","Dry cargo loaded",2007,1066,,
"Developed economies: Asia and Oceania","Dry cargo loaded",2008,1146,,
"Developed economies: Asia and Oceania","Dry cargo loaded",2009,1114,,
"Developed economies: Asia and Oceania","Dry cargo loaded",2010,1295,,
"Developed economies: Asia and Oceania","Dry cargo loaded",2011,1316,,
"Developed economies: Asia and Oceania","Dry cargo loaded",2012,1394,,
"Developed economies: Asia and Oceania","Dry cargo loaded",2013,1493,,
"Developed economies: Asia and Oceania","Dry cargo loaded",2014,1697,,
"Developed economies: Asia and Oceania","Dry cargo loaded",2015,1730,,
"Developed economies: Asia and Oceania","Dry cargo loaded",2016,1791,,
"Developed economies: Asia and Oceania","Dry cargo loaded",2017,1994,,
"Developed economies: Asia and Oceania","Dry cargo loaded",2018,2093,,
"Developed economies: Asia and Oceania","Dry cargo loaded",2019,2087,,
"Developed economies: Asia and Oceania","Dry cargo loaded",2020,2018,,
"Developed economies: Asia and Oceania","Dry cargo loaded",2021,2031,,
"Developed economies: Asia and Oceania","Total goods loaded",2006,1071,,
"Developed economies: Asia and Oceania","Total goods loaded",2007,1133,,
"Developed economies: Asia and Oceania","Total goods loaded",2008,1214,,
"Developed economies: Asia and Oceania","Total goods loaded",2009,1179,,
"Developed economies: Asia and Oceania","Total goods loaded",2010,1369,,
"Developed economies: Asia and Oceania","Total goods loaded",2011,1385,,
"Developed economies: Asia and Oceania","Total goods loaded",2012,1500,,
"Developed economies: Asia and Oceania","Total goods loaded",2013,1613,,
"Developed economies: Asia and Oceania","Total goods loaded",2014,1816,,
"Developed economies: Asia and Oceania","Total goods loaded",2015,1858,,
"Developed economies: Asia and Oceania","Total goods loaded",2016,1923,,
"Developed economies: Asia and Oceania","Total goods loaded",2017,2156,,
"Developed economies: Asia and Oceania","Total goods loaded",2018,2253,,
"Developed economies: Asia and Oceania","Total goods loaded",2019,2249,,
"Developed economies: Asia and Oceania","Total goods loaded",2020,2171,,
"Developed economies: Asia and Oceania","Total goods loaded",2021,2188,,
"Developed economies: Asia and Oceania","Crude oil discharged",2006,348,,
"Developed economies: Asia and Oceania","Crude oil discharged",2007,370,,
"Developed economies: Asia and Oceania","Crude oil discharged",2008,387,,
"Developed economies: Asia and Oceania","Crude oil discharged",2009,325,,
"Developed economies: Asia and Oceania","Crude oil discharged",2010,317,,
"Developed economies: Asia and Oceania","Crude oil discharged",2011,329,,
"Developed economies: Asia and Oceania","Crude oil discharged",2012,352,,
"Developed economies: Asia and Oceania","Crude oil discharged",2013,341,,
"Developed economies: Asia and Oceania","Crude oil discharged",2014,334,,
"Developed economies: Asia and Oceania","Crude oil discharged",2015,329,,
"Developed economies: Asia and Oceania","Crude oil discharged",2016,331,,
"Developed economies: Asia and Oceania","Crude oil discharged",2017,362,,
"Developed economies: Asia and Oceania","Crude oil discharged",2018,348,,
"Developed economies: Asia and Oceania","Crude oil discharged",2019,333,,
"Developed economies: Asia and Oceania","Crude oil discharged",2020,297,,
"Developed economies: Asia and Oceania","Crude oil discharged",2021,288,,
"Developed economies: Asia and Oceania","Other tanker trade discharged",2006,119,,
"Developed economies: Asia and Oceania","Other tanker trade discharged",2007,126,,
"Developed economies: Asia and Oceania","Other tanker trade discharged",2008,137,,
"Developed economies: Asia and Oceania","Other tanker trade discharged",2009,146,,
"Developed economies: Asia and Oceania","Other tanker trade discharged",2010,159,,
"Developed economies: Asia and Oceania","Other tanker trade discharged",2011,171,,
"Developed economies: Asia and Oceania","Other tanker trade discharged",2012,185,,
"Developed economies: Asia and Oceania","Other tanker trade discharged",2013,192,,
"Developed economies: Asia and Oceania","Other tanker trade discharged",2014,167,,
"Developed economies: Asia and Oceania","Other tanker trade discharged",2015,171,,
"Developed economies: Asia and Oceania","Other tanker trade discharged",2016,123,,
"Developed economies: Asia and Oceania","Other tanker trade discharged",2017,130,,
"Developed economies: Asia and Oceania","Other tanker trade discharged",2018,134,,
"Developed economies: Asia and Oceania","Other tanker trade discharged",2019,118,,
"Developed economies: Asia and Oceania","Other tanker trade discharged",2020,102,,
"Developed economies: Asia and Oceania","Other tanker trade discharged",2021,109,,
"Developed economies: Asia and Oceania","Dry cargo discharged",2006,1055,,
"Developed economies: Asia and Oceania","Dry cargo discharged",2007,1048,,
"Developed economies: Asia and Oceania","Dry cargo discharged",2008,1094,,
"Developed economies: Asia and Oceania","Dry cargo discharged",2009,906,,
"Developed economies: Asia and Oceania","Dry cargo discharged",2010,995,,
"Developed economies: Asia and Oceania","Dry cargo discharged",2011,970,,
"Developed economies: Asia and Oceania","Dry cargo discharged",2012,1070,,
"Developed economies: Asia and Oceania","Dry cargo discharged",2013,1118,,
"Developed economies: Asia and Oceania","Dry cargo discharged",2014,1192,,
"Developed economies: Asia and Oceania","Dry cargo discharged",2015,1189,,
"Developed economies: Asia and Oceania","Dry cargo discharged",2016,1185,,
"Developed economies: Asia and Oceania","Dry cargo discharged",2017,1238,,
"Developed economies: Asia and Oceania","Dry cargo discharged",2018,1279,,
"Developed economies: Asia and Oceania","Dry cargo discharged",2019,1336,,
"Developed economies: Asia and Oceania","Dry cargo discharged",2020,1265,,
"Developed economies: Asia and Oceania","Dry cargo discharged",2021,1295,,
"Developed economies: Asia and Oceania","Total goods discharged",2006,1522,,
"Developed economies: Asia and Oceania","Total goods discharged",2007,1544,,
"Developed economies: Asia and Oceania","Total goods discharged",2008,1617,,
"Developed economies: Asia and Oceania","Total goods discharged",2009,1376,,
"Developed economies: Asia and Oceania","Total goods discharged",2010,1471,,
"Developed economies: Asia and Oceania","Total goods discharged",2011,1470,,
"Developed economies: Asia and Oceania","Total goods discharged",2012,1608,,
"Developed economies: Asia and Oceania","Total goods discharged",2013,1651,,
"Developed economies: Asia and Oceania","Total goods discharged",2014,1693,,
"Developed economies: Asia and Oceania","Total goods discharged",2015,1690,,
"Developed economies: Asia and Oceania","Total goods discharged",2016,1640,,
"Developed economies: Asia and Oceania","Total goods discharged",2017,1729,,
"Developed economies: Asia and Oceania","Total goods discharged",2018,1762,,
"Developed economies: Asia and Oceania","Total goods discharged",2019,1788,,
"Developed economies: Asia and Oceania","Total goods discharged",2020,1664,,
"Developed economies: Asia and Oceania","Total goods discharged",2021,1692,,
"Developed economies: Asia","Crude oil loaded",2006,0,,
"Developed economies: Asia","Crude oil loaded",2007,0,,
"Developed economies: Asia","Crude oil loaded",2008,0,,
"Developed economies: Asia","Crude oil loaded",2009,0,,
"Developed economies: Asia","Crude oil loaded",2010,0,,
"Developed economies: Asia","Crude oil loaded",2011,0,,
"Developed economies: Asia","Crude oil loaded",2012,5,,
"Developed economies: Asia","Crude oil loaded",2013,3,,
"Developed economies: Asia","Crude oil loaded",2014,6,,
"Developed economies: Asia","Crude oil loaded",2015,6,,
"Developed economies: Asia","Crude oil loaded",2016,11,,
"Developed economies: Asia","Crude oil loaded",2017,15,,
"Developed economies: Asia","Crude oil loaded",2018,13,,
"Developed economies: Asia","Crude oil loaded",2019,14,,
"Developed economies: Asia","Crude oil loaded",2020,15,,
"Developed economies: Asia","Crude oil loaded",2021,15,,
"Developed economies: Asia","Other tanker trade loaded",2006,45,,
"Developed economies: Asia","Other tanker trade loaded",2007,50,,
"Developed economies: Asia","Other tanker trade loaded",2008,47,,
"Developed economies: Asia","Other tanker trade loaded",2009,47,,
"Developed economies: Asia","Other tanker trade loaded",2010,53,,
"Developed economies: Asia","Other tanker trade loaded",2011,44,,
"Developed economies: Asia","Other tanker trade loaded",2012,65,,
"Developed economies: Asia","Other tanker trade loaded",2013,68,,
"Developed economies: Asia","Other tanker trade loaded",2014,64,,
"Developed economies: Asia","Other tanker trade loaded",2015,68,,
"Developed economies: Asia","Other tanker trade loaded",2016,67,,
"Developed economies: Asia","Other tanker trade loaded",2017,88,,
"Developed economies: Asia","Other tanker trade loaded",2018,81,,
"Developed economies: Asia","Other tanker trade loaded",2019,84,,
"Developed economies: Asia","Other tanker trade loaded",2020,75,,
"Developed economies: Asia","Other tanker trade loaded",2021,78,,
"Developed economies: Asia","Dry cargo loaded",2006,379,,
"Developed economies: Asia","Dry cargo loaded",2007,410,,
"Developed economies: Asia","Dry cargo loaded",2008,428,,
"Developed economies: Asia","Dry cargo loaded",2009,390,,
"Developed economies: Asia","Dry cargo loaded",2010,402,,
"Developed economies: Asia","Dry cargo loaded",2011,397,,
"Developed economies: Asia","Dry cargo loaded",2012,429,,
"Developed economies: Asia","Dry cargo loaded",2013,510,,
"Developed economies: Asia","Dry cargo loaded",2014,518,,
"Developed economies: Asia","Dry cargo loaded",2015,533,,
"Developed economies: Asia","Dry cargo loaded",2016,497,,
"Developed economies: Asia","Dry cargo loaded",2017,557,,
"Developed economies: Asia","Dry cargo loaded",2018,604,,
"Developed economies: Asia","Dry cargo loaded",2019,597,,
"Developed economies: Asia","Dry cargo loaded",2020,592,,
"Developed economies: Asia","Dry cargo loaded",2021,593,,
"Developed economies: Asia","Total goods loaded",2006,424,,
"Developed economies: Asia","Total goods loaded",2007,460,,
"Developed economies: Asia","Total goods loaded",2008,475,,
"Developed economies: Asia","Total goods loaded",2009,438,,
"Developed economies: Asia","Total goods loaded",2010,454,,
"Developed economies: Asia","Total goods loaded",2011,441,,
"Developed economies: Asia","Total goods loaded",2012,499,,
"Developed economies: Asia","Total goods loaded",2013,581,,
"Developed economies: Asia","Total goods loaded",2014,588,,
"Developed economies: Asia","Total goods loaded",2015,608,,
"Developed economies: Asia","Total goods loaded",2016,575,,
"Developed economies: Asia","Total goods loaded",2017,660,,
"Developed economies: Asia","Total goods loaded",2018,698,,
"Developed economies: Asia","Total goods loaded",2019,695,,
"Developed economies: Asia","Total goods loaded",2020,682,,
"Developed economies: Asia","Total goods loaded",2021,686,,
"Developed economies: Asia","Crude oil discharged",2006,322,,
"Developed economies: Asia","Crude oil discharged",2007,343,,
"Developed economies: Asia","Crude oil discharged",2008,360,,
"Developed economies: Asia","Crude oil discharged",2009,303,,
"Developed economies: Asia","Crude oil discharged",2010,292,,
"Developed economies: Asia","Crude oil discharged",2011,301,,
"Developed economies: Asia","Crude oil discharged",2012,320,,
"Developed economies: Asia","Crude oil discharged",2013,314,,
"Developed economies: Asia","Crude oil discharged",2014,307,,
"Developed economies: Asia","Crude oil discharged",2015,302,,
"Developed economies: Asia","Crude oil discharged",2016,306,,
"Developed economies: Asia","Crude oil discharged",2017,335,,
"Developed economies: Asia","Crude oil discharged",2018,319,,
"Developed economies: Asia","Crude oil discharged",2019,311,,
"Developed economies: Asia","Crude oil discharged",2020,281,,
"Developed economies: Asia","Crude oil discharged",2021,275,,
"Developed economies: Asia","Other tanker trade discharged",2006,106,,
"Developed economies: Asia","Other tanker trade discharged",2007,108,,
"Developed economies: Asia","Other tanker trade discharged",2008,118,,
"Developed economies: Asia","Other tanker trade discharged",2009,132,,
"Developed economies: Asia","Other tanker trade discharged",2010,140,,
"Developed economies: Asia","Other tanker trade discharged",2011,154,,
"Developed economies: Asia","Other tanker trade discharged",2012,167,,
"Developed economies: Asia","Other tanker trade discharged",2013,168,,
"Developed economies: Asia","Other tanker trade discharged",2014,148,,
"Developed economies: Asia","Other tanker trade discharged",2015,151,,
"Developed economies: Asia","Other tanker trade discharged",2016,107,,
"Developed economies: Asia","Other tanker trade discharged",2017,112,,
"Developed economies: Asia","Other tanker trade discharged",2018,113,,
"Developed economies: Asia","Other tanker trade discharged",2019,99,,
"Developed economies: Asia","Other tanker trade discharged",2020,88,,
"Developed economies: Asia","Other tanker trade discharged",2021,89,,
"Developed economies: Asia","Dry cargo discharged",2006,1004,,
"Developed economies: Asia","Dry cargo discharged",2007,996,,
"Developed economies: Asia","Dry cargo discharged",2008,1037,,
"Developed economies: Asia","Dry cargo discharged",2009,845,,
"Developed economies: Asia","Dry cargo discharged",2010,934,,
"Developed economies: Asia","Dry cargo discharged",2011,901,,
"Developed economies: Asia","Dry cargo discharged",2012,997,,
"Developed economies: Asia","Dry cargo discharged",2013,1035,,
"Developed economies: Asia","Dry cargo discharged",2014,1095,,
"Developed economies: Asia","Dry cargo discharged",2015,1089,,
"Developed economies: Asia","Dry cargo discharged",2016,1081,,
"Developed economies: Asia","Dry cargo discharged",2017,1149,,
"Developed economies: Asia","Dry cargo discharged",2018,1185,,
"Developed economies: Asia","Dry cargo discharged",2019,1245,,
"Developed economies: Asia","Dry cargo discharged",2020,1180,,
"Developed economies: Asia","Dry cargo discharged",2021,1199,,
"Developed economies: Asia","Total goods discharged",2006,1432,,
"Developed economies: Asia","Total goods discharged",2007,1448,,
"Developed economies: Asia","Total goods discharged",2008,1514,,
"Developed economies: Asia","Total goods discharged",2009,1280,,
"Developed economies: Asia","Total goods discharged",2010,1366,,
"Developed economies: Asia","Total goods discharged",2011,1356,,
"Developed economies: Asia","Total goods discharged",2012,1483,,
"Developed economies: Asia","Total goods discharged",2013,1518,,
"Developed economies: Asia","Total goods discharged",2014,1550,,
"Developed economies: Asia","Total goods discharged",2015,1542,,
"Developed economies: Asia","Total goods discharged",2016,1494,,
"Developed economies: Asia","Total goods discharged",2017,1596,,
"Developed economies: Asia","Total goods discharged",2018,1617,,
"Developed economies: Asia","Total goods discharged",2019,1655,,
"Developed economies: Asia","Total goods discharged",2020,1549,,
"Developed economies: Asia","Total goods discharged",2021,1562,,
"Developed economies: Oceania","Crude oil loaded",2006,10,,
"Developed economies: Oceania","Crude oil loaded",2007,13,,
